cluster_id,cluster_n,dimension,category,cluster_count,cluster_share,overall_count,overall_share,enrichment_ratio
0,392,make_model_family,Volvo XC40 Recharge,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volkswagen ID.4,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Buick Encore GX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Santa Cruz,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Bronco,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Tesla Model Y,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Subaru BRZ,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Ioniq 5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda CX 50,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Genesis G80 Electrified,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Jeep Grand Cherokee L,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Rivian R1T,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Rivian R1S,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Subaru Solterra,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota Crown,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lexus RZ,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda CX90,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Genesis Electrified GV70,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Ioniq 6,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
